,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
188,ChZDSUhNMG9nS0VJQ0FnSURBcHBmV1dnEAE,,6 年前,2024-11-26 16:04:41,5.0,黃玨嵐,0,https://www.google.com/maps/contrib/100758926697704914293/reviews?hl=zh-TW
189,ChdDSUhNMG9nS0VJQ0FnSURBcWNyMHJRRRAB,台中較好的醫院之一,6 年前,2024-11-26 16:04:41,5.0,Chris Shao,則評論,https://www.google.com/maps/contrib/109316292533833214856/reviews?hl=zh-TW
190,ChdDSUhNMG9nS0VJQ0FnSURBNnY2Mnh3RRAB,這家醫院的醫生和護士都很親切  服務很好,6 年前,2024-11-26 16:04:46,5.0,簡文晟,0,https://www.google.com/maps/contrib/110445652433874972477/reviews?hl=zh-TW
191,ChZDSUhNMG9nS0VJQ0FnSUNBc0xySVhREAE,,7 年前,2024-11-26 16:04:46,1.0,CheeLeong See,0,https://www.google.com/maps/contrib/105015324827579842093/reviews?hl=zh-TW
192,ChZDSUhNMG9nS0VJQ0FnSUNRLXJLb1pBEAE,"醫護人員親切耐性好,天天面對病痛哭鬧的小朋友....辛苦了.",7 年前,2024-11-26 16:04:46,4.0,Chen bohr,則評論,https://www.google.com/maps/contrib/104050023337689696172/reviews?hl=zh-TW
193,ChZDSUhNMG9nS0VJQ0FnSUN3aWREYkhREAE,全身麻醉下的內視鏡診斷需在二樓大廳等候。每人大約30分鐘，我的狀況是等了大約2小時，整個過程大約3.5小時。 那裡的一切都非常專業和乾淨。,7 年前,2024-11-26 16:04:46,5.0,Phish Chiang,則評論,https://www.google.com/maps/contrib/107521435868779245151/reviews?hl=zh-TW
194,ChdDSUhNMG9nS0VJQ0FnSUNRc2FQUG5nRRAB,"真搞不清楚兒童醫院林建亨醫師的217號診，明明全部掛號碼最大隻有69號，結果一開始就是81號，叫號順序完全看不出規則，想說好不容易號碼在前面，然後也早早就來等，結果一小時過了，問一下護士，說過號前面還一個人，結果又等了6,7個人進去看診，真搞不懂，那是不是全部都過號，先來先贏，不用管號碼，號碼掛那麼前面做啥",7 年前,2024-11-26 16:04:46,1.0,Blue Lin (藍振育),則評論,https://www.google.com/maps/contrib/115720412186244654076/reviews?hl=zh-TW
195,ChZDSUhNMG9nS0VJQ0FnSURBd1pQdGNnEAE,,7 年前,2024-11-26 16:04:46,4.0,Saftdive Wang,則評論,https://www.google.com/maps/contrib/115722208728838996279/reviews?hl=zh-TW
196,ChdDSUhNMG9nS0VJQ0FnSURRejZMWG1nRRAB,,7 年前,2024-11-26 16:04:46,5.0,孫福麟,則評論,https://www.google.com/maps/contrib/115250590841210795781/reviews?hl=zh-TW
197,ChZDSUhNMG9nS0VJQ0FnSUN3a042U1lnEAE,,7 年前,2024-11-26 16:04:46,5.0,Julius Chen,則評論,https://www.google.com/maps/contrib/109369864363985725305/reviews?hl=zh-TW
198,ChZDSUhNMG9nS0VJQ0FnSURBaVl5bUlnEAE,,7 年前,2024-11-26 16:04:46,1.0,Kevin,則評論,https://www.google.com/maps/contrib/107228808722419472636/reviews?hl=zh-TW
199,ChZDSUhNMG9nS0VJQ0FnSUNRMzV2RENnEAE,優秀醫院,7 年前,2024-11-26 16:04:46,5.0,Jackson Hwang,則評論,https://www.google.com/maps/contrib/109689420572673018184/reviews?hl=zh-TW
200,ChZDSUhNMG9nS0VJQ0FnSUNnOTRlUmZREAE,辛苦的醫療人員,7 年前,2024-11-26 16:04:50,4.0,kii,則評論,https://www.google.com/maps/contrib/115454136976207628691/reviews?hl=zh-TW
201,ChZDSUhNMG9nS0VJQ0FnSURnX3E3OUF3EAE,謝謝大家的照顧 身體健康很重要,7 年前,2024-11-26 16:04:50,5.0,Devil惡魔（Angel）,則評論,https://www.google.com/maps/contrib/100463317007185642849/reviews?hl=zh-TW
202,ChZDSUhNMG9nS0VJQ0FnSURBLXM2YmJnEAE,醫護人員，不太細心，也沒什麼耐心。 當然不是全部的醫護人員都是這樣，但就這麼剛好都被我們遇到。,7 年前,2024-11-26 16:04:50,1.0,張景舜,則評論,https://www.google.com/maps/contrib/102724189893584308417/reviews?hl=zh-TW
203,ChZDSUhNMG9nS0VJQ0FnSUN3eFBXVEZBEAE,,7 年前,2024-11-26 16:04:50,5.0,Marx Lin,則評論,https://www.google.com/maps/contrib/100445071384344182851/reviews?hl=zh-TW
204,ChdDSUhNMG9nS0VJQ0FnSURBNlBEbDFBRRAB,好的醫療團隊，棒！,7 年前,2024-11-26 16:04:50,5.0,張長崎,則評論,https://www.google.com/maps/contrib/102741652327241471348/reviews?hl=zh-TW
205,ChZDSUhNMG9nS0VJQ0FnSURBMDRHaE1REAE,,7 年前,2024-11-26 16:04:50,5.0,阮夢秋,0,https://www.google.com/maps/contrib/109699081850800656261/reviews?hl=zh-TW
206,ChZDSUhNMG9nS0VJQ0FnSURBN2UtamJREAE,還不錯，整體規畫還行,7 年前,2024-11-26 16:04:50,3.0,聖哲,則評論,https://www.google.com/maps/contrib/104532155640493792063/reviews?hl=zh-TW
207,ChdDSUhNMG9nS0VJQ0FnSURRcVpHTXVnRRAB,,7 年前,2024-11-26 16:04:50,5.0,涵琳周,0,https://www.google.com/maps/contrib/109182359521432345387/reviews?hl=zh-TW
208,ChdDSUhNMG9nS0VJQ0FnSUN3d0pHdnZnRRAB,,8 年前,2024-11-26 16:04:50,4.0,古世忠,則評論,https://www.google.com/maps/contrib/100110811155244664859/reviews?hl=zh-TW
209,ChdDSUhNMG9nS0VJQ0FnSURBX09pN213RRAB,,8 年前,2024-11-26 16:04:50,5.0,AMSK Art,0,https://www.google.com/maps/contrib/104255324420092991879/reviews?hl=zh-TW
210,ChdDSUhNMG9nS0VJQ0FnSURBdy02Y3pRRRAB,多數醫生、護理團隊非常用心!對於小朋友關懷無微不至! 血液腫瘤科巫康熙主任仁心仁術、和藹有愛心!,8 年前,2024-11-26 16:04:54,5.0,Cosdan Lin,則評論,https://www.google.com/maps/contrib/110805698384060041456/reviews?hl=zh-TW
211,ChdDSUhNMG9nS0VJQ0FnSUNncEpLQXVBRRAB,,8 年前,2024-11-26 16:04:54,5.0,Walter Liu,0,https://www.google.com/maps/contrib/116148292372409821417/reviews?hl=zh-TW
